,Id,Date,AvgCalories,MinCalories,MaxCalories,SumCalories,AvgIntensity,MinIntensity,MaxIntensity,AvgMETs,MinMETs,MaxMETs,Avgvalue,Minvalue,Maxvalue,AvgSteps,MinSteps,MaxSteps,SumSteps,AvgValue,MinValue,MaxValue,Hour
49,1503960366,2016-04-14,1.3160766283671064,0.786499977111816,3.1459999084472696,78.96459770202638,0.2833333333333333,0.0,1.0,16.733333333333334,10.0,40.0,,,,6.033333333333333,0.0,54.0,362.0,,,,22
50,1503960366,2016-04-14,1.061774969100952,0.786499977111816,2.04489994049072,63.70649814605712,0.11666666666666667,0.0,1.0,13.5,10.0,26.0,,,,0.8333333333333334,0.0,11.0,50.0,,,,11
51,1503960366,2016-04-14,0.8258249759674072,0.786499977111816,0.94379997253418,49.549498558044434,0.0,0.0,0.0,10.5,10.0,12.0,,,,0.0,0.0,0.0,0.0,,,,23
52,1503960366,2016-04-14,0.9385566393534341,0.786499977111816,2.9886999130249,56.31339836120605,0.06666666666666667,0.0,1.0,11.933333333333334,10.0,38.0,,,,1.35,0.0,48.0,81.0,,,,0
53,1503960366,2016-04-14,1.410456625620524,0.786499977111816,3.3032999038696302,84.62739753723145,0.3,0.0,1.0,17.933333333333334,10.0,42.0,,,,8.35,0.0,63.0,501.0,,,,12
54,1503960366,2016-04-14,0.896609973907471,0.786499977111816,2.35949993133545,53.796598434448256,0.05,0.0,1.0,11.4,10.0,30.0,,,,0.9666666666666667,0.0,25.0,58.0,,,,1
55,1503960366,2016-04-14,2.2834716002146402,0.786499977111816,6.29199981689453,137.00829601287842,0.9,0.0,3.0,29.033333333333335,10.0,80.0,,,,29.65,0.0,127.0,1779.0,,,,13
56,1503960366,2016-04-14,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,2
57,1503960366,2016-04-14,1.8902216116587323,0.786499977111816,5.9773998260498,113.41329669952394,0.36666666666666664,0.0,1.0,24.033333333333335,10.0,76.0,,,,20.466666666666665,0.0,120.0,1228.0,,,,14
58,1503960366,2016-04-14,0.789121643702189,0.786499977111816,0.94379997253418,47.34729862213134,0.0,0.0,0.0,10.033333333333333,10.0,12.0,,,,0.0,0.0,0.0,0.0,,,,3
59,1503960366,2016-04-14,1.0984783013661705,0.786499977111816,4.7189998626709,65.90869808197023,0.11666666666666667,0.0,1.0,13.966666666666667,10.0,60.0,,,,2.316666666666667,0.0,89.0,139.0,,,,15
60,1503960366,2016-04-14,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,4
61,1503960366,2016-04-14,1.460268290837606,0.786499977111816,4.08979988098145,87.61609745025635,0.4166666666666667,0.0,1.0,18.566666666666666,10.0,52.0,,,,6.8,0.0,77.0,408.0,,,,16
62,1503960366,2016-04-14,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,5
63,1503960366,2016-04-14,1.0093416372934978,0.786499977111816,2.04489994049072,60.56049823760986,0.08333333333333333,0.0,1.0,12.833333333333334,10.0,26.0,,,,0.6166666666666667,0.0,10.0,37.0,,,,17
64,1503960366,2016-04-14,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,6
65,1503960366,2016-04-14,1.2007232983907066,0.786499977111816,3.3032999038696302,72.0433979034424,0.2,0.0,1.0,15.266666666666667,10.0,42.0,,,,5.366666666666666,0.0,63.0,322.0,,,,18
66,1503960366,2016-04-14,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,7
67,1503960366,2016-04-14,0.9202049732208252,0.786499977111816,2.04489994049072,55.21229839324951,0.016666666666666666,0.0,1.0,11.7,10.0,26.0,,,,0.18333333333333332,0.0,11.0,11.0,,,,19
68,1503960366,2016-04-14,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,8
69,1503960366,2016-04-14,1.5231882890065511,0.786499977111816,7.31444978713989,91.39129734039307,0.4,0.0,3.0,19.366666666666667,10.0,93.0,,,,13.433333333333334,0.0,130.0,806.0,,,,20
70,1503960366,2016-04-14,1.5494049549102786,0.786499977111816,6.134699821472171,92.96429729461671,0.23333333333333334,0.0,1.0,19.7,10.0,78.0,,,,15.033333333333333,0.0,122.0,902.0,,,,9
71,1503960366,2016-04-14,2.893009082476298,0.786499977111816,7.62904977798462,173.58054494857788,0.95,0.0,3.0,36.78333333333333,10.0,97.0,,,,44.5,0.0,132.0,2670.0,,,,21
72,1503960366,2016-04-15,1.0512883027394615,0.786499977111816,2.6740999221801802,63.07729816436769,0.13333333333333333,0.0,1.0,13.366666666666667,10.0,34.0,1.0952380952380953,1.0,2.0,2.566666666666667,0.0,38.0,154.0,,,,10
73,1503960366,2016-04-15,2.519421593348185,0.786499977111816,5.9773998260498,151.1652956008911,1.1,0.0,3.0,32.03333333333333,10.0,76.0,,,,35.75,0.0,119.0,2145.0,,,,22
74,1503960366,2016-04-15,1.4078349590301515,0.786499977111816,3.1459999084472696,84.4700975418091,0.38333333333333336,0.0,1.0,17.9,10.0,40.0,,,,7.083333333333333,0.0,53.0,425.0,,,,11
75,1503960366,2016-04-15,3.028024911880493,0.94379997253418,6.134699821472171,181.6814947128296,1.5833333333333333,0.0,3.0,38.5,12.0,78.0,,,,46.13333333333333,0.0,123.0,2768.0,,,,23
76,1503960366,2016-04-15,1.0014766375223798,0.786499977111816,2.6740999221801802,60.088598251342795,0.1,0.0,1.0,12.733333333333333,10.0,34.0,,,,1.3833333333333333,0.0,36.0,83.0,,,,0
77,1503960366,2016-04-15,1.2269399642944339,0.786499977111816,3.3032999038696302,73.61639785766603,0.21666666666666667,0.0,1.0,15.6,10.0,42.0,,,,4.5,0.0,60.0,270.0,,,,12
78,1503960366,2016-04-15,0.9647733052571614,0.786499977111816,2.5167999267578103,57.88639831542969,0.08333333333333333,0.0,1.0,12.266666666666667,10.0,32.0,,,,1.25,0.0,28.0,75.0,,,,1
79,1503960366,2016-04-15,1.1142083009084065,0.786499977111816,5.033599853515629,66.8524980545044,0.15,0.0,1.0,14.166666666666666,10.0,64.0,,,,6.216666666666667,0.0,98.0,373.0,,,,13
80,1503960366,2016-04-15,0.980503304799398,0.786499977111816,2.6740999221801802,58.830198287963874,0.11666666666666667,0.0,1.0,12.466666666666667,10.0,34.0,3.0,3.0,3.0,2.066666666666667,0.0,37.0,124.0,,,,2
81,1503960366,2016-04-15,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,14
82,1503960366,2016-04-15,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,1.0833333333333333,1.0,3.0,0.0,0.0,0.0,0.0,,,,3
83,1503960366,2016-04-15,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,15
84,1503960366,2016-04-15,0.789121643702189,0.786499977111816,0.94379997253418,47.34729862213134,0.0,0.0,0.0,10.033333333333333,10.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,4
85,1503960366,2016-04-15,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,,,,16
86,1503960366,2016-04-15,0.8179599761962889,0.786499977111816,2.5167999267578103,49.07759857177734,0.016666666666666666,0.0,1.0,10.4,10.0,32.0,1.0333333333333334,1.0,2.0,0.43333333333333335,0.0,26.0,26.0,,,,5
87,1503960366,2016-04-15,2.3306615988413495,0.786499977111816,7.62904977798462,139.83969593048096,0.7833333333333333,0.0,3.0,29.633333333333333,10.0,97.0,,,,29.566666666666666,0.0,130.0,1774.0,,,,17
88,1503960366,2016-04-15,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,6
89,1503960366,2016-04-15,1.4550249576568606,0.786499977111816,6.29199981689453,87.30149745941164,0.36666666666666664,0.0,1.0,18.5,10.0,80.0,,,,8.483333333333333,0.0,108.0,509.0,,,,18
90,1503960366,2016-04-15,0.8127166430155435,0.786499977111816,2.04489994049072,48.76299858093261,0.016666666666666666,0.0,1.0,10.333333333333334,10.0,26.0,1.1,1.0,3.0,0.11666666666666667,0.0,7.0,7.0,,,,7
91,1503960366,2016-04-15,1.6097032864888514,0.786499977111816,3.1459999084472696,96.58219718933108,0.5333333333333333,0.0,1.0,20.466666666666665,10.0,40.0,,,,8.65,0.0,52.0,519.0,,,,19
92,1503960366,2016-04-15,0.893988307317098,0.786499977111816,2.20219993591309,53.63929843902588,0.08333333333333333,0.0,1.0,11.366666666666667,10.0,28.0,1.2666666666666666,1.0,3.0,0.9166666666666666,0.0,18.0,55.0,,,,8
93,1503960366,2016-04-15,1.0722616354624432,0.786499977111816,2.35949993133545,64.3356981277466,0.13333333333333333,0.0,1.0,13.633333333333333,10.0,30.0,,,,1.2833333333333334,0.0,23.0,77.0,,,,20
94,1503960366,2016-04-15,0.8336899757385253,0.786499977111816,2.20219993591309,50.021398544311516,0.03333333333333333,0.0,1.0,10.6,10.0,28.0,1.0833333333333333,1.0,2.0,0.35,0.0,14.0,21.0,,,,9
95,1503960366,2016-04-15,1.245291630427043,0.786499977111816,5.34819984436035,74.71749782562257,0.23333333333333334,0.0,1.0,15.833333333333334,10.0,68.0,,,,4.666666666666667,0.0,104.0,280.0,,,,21
96,1503960366,2016-04-16,1.8404099543889363,0.786499977111816,8.100950241088869,110.42459726333618,0.23333333333333334,0.0,1.0,23.4,10.0,103.0,,,,21.583333333333332,0.0,148.0,1295.0,,,,10
97,1503960366,2016-04-16,0.9149616400400798,0.786499977111816,2.20219993591309,54.89769840240479,0.05,0.0,1.0,11.633333333333333,10.0,28.0,,,,0.7,0.0,19.0,42.0,,,,22
98,1503960366,2016-04-16,2.447325762112935,0.786499977111816,6.921199798583981,146.83954572677612,0.5,0.0,1.0,31.116666666666667,10.0,88.0,,,,34.05,0.0,128.0,2043.0,,,,11
99,1503960366,2016-04-16,0.9333133061726887,0.786499977111816,2.9886999130249,55.99879837036132,0.08333333333333333,0.0,1.0,11.866666666666667,10.0,38.0,1.0303030303030303,1.0,2.0,1.5333333333333334,0.0,46.0,92.0,,,,23
100,1503960366,2016-04-16,1.2872382958730062,0.786499977111816,4.87629985809326,77.23429775238037,0.25,0.0,2.0,16.366666666666667,10.0,62.0,,,,7.65,0.0,95.0,459.0,,,,0
101,1503960366,2016-04-16,1.9754257758458456,0.786499977111816,7.23579978942871,118.52554655075073,0.7,0.0,3.0,25.116666666666667,10.0,92.0,,,,25.216666666666665,0.0,124.0,1513.0,,,,12
102,1503960366,2016-04-16,0.7917433102925617,0.786499977111816,0.94379997253418,47.504598617553704,0.0,0.0,0.0,10.066666666666666,10.0,12.0,,,,0.0,0.0,0.0,0.0,,,,1
103,1503960366,2016-04-16,3.5615340630213423,0.786499977111816,7.62904977798462,213.69204378128055,1.5,0.0,3.0,45.28333333333333,10.0,97.0,,,,60.266666666666666,0.0,130.0,3616.0,,,,13
104,1503960366,2016-04-16,0.8730149745941163,0.786499977111816,2.8313999176025404,52.38089847564697,0.05,0.0,1.0,11.1,10.0,36.0,1.1224489795918366,1.0,3.0,1.05,0.0,39.0,63.0,,,,2
105,1503960366,2016-04-16,1.3606449604034425,0.786499977111816,6.134699821472171,81.63869762420656,0.3333333333333333,0.0,3.0,17.3,10.0,78.0,,,,9.666666666666666,0.0,123.0,580.0,,,,14
106,1503960366,2016-04-16,0.807473309834798,0.786499977111816,1.88759994506836,48.44839859008788,0.016666666666666666,0.0,1.0,10.266666666666667,10.0,24.0,1.0666666666666667,1.0,2.0,0.1,0.0,6.0,6.0,,,,3
107,1503960366,2016-04-16,0.8494199752807617,0.786499977111816,0.94379997253418,50.9651985168457,0.0,0.0,0.0,10.8,10.0,12.0,,,,0.0,0.0,0.0,0.0,,,,15
108,1503960366,2016-04-16,0.8127166430155436,0.786499977111816,1.88759994506836,48.76299858093262,0.016666666666666666,0.0,1.0,10.333333333333334,10.0,24.0,1.0833333333333333,1.0,2.0,0.1,0.0,6.0,6.0,,,,4
109,1503960366,2016-04-16,0.8966099739074705,0.786499977111816,2.04489994049072,53.796598434448235,0.03333333333333333,0.0,1.0,11.4,10.0,26.0,,,,0.25,0.0,11.0,15.0,,,,16
110,1503960366,2016-04-16,0.8127166430155435,0.786499977111816,2.04489994049072,48.76299858093261,0.016666666666666666,0.0,1.0,10.333333333333334,10.0,26.0,1.0333333333333334,1.0,2.0,0.2,0.0,12.0,12.0,,,,5
111,1503960366,2016-04-16,1.3134549617767335,0.786499977111816,3.3032999038696302,78.807297706604,0.2833333333333333,0.0,1.0,16.7,10.0,42.0,,,,6.333333333333333,0.0,64.0,380.0,,,,17
112,1503960366,2016-04-16,0.7943649768829345,0.786499977111816,0.94379997253418,47.66189861297607,0.0,0.0,0.0,10.1,10.0,12.0,1.0833333333333333,1.0,2.0,0.0,0.0,0.0,0.0,,,,6
113,1503960366,2016-04-16,1.0827483018239337,0.786499977111816,2.35949993133545,64.96489810943602,0.16666666666666666,0.0,1.0,13.766666666666667,10.0,30.0,,,,1.6,0.0,23.0,96.0,,,,18
114,1503960366,2016-04-16,0.9070966402689614,0.786499977111816,2.9886999130249,54.42579841613769,0.06666666666666667,0.0,1.0,11.533333333333333,10.0,38.0,1.103448275862069,1.0,3.0,1.6833333333333333,0.0,49.0,101.0,,,,7
115,1503960366,2016-04-16,1.1115866343180338,0.786499977111816,2.6740999221801802,66.69519805908203,0.2,0.0,1.0,14.133333333333333,10.0,34.0,,,,2.433333333333333,0.0,36.0,146.0,,,,19
116,1503960366,2016-04-16,1.0303149700164795,0.786499977111816,2.5167999267578103,61.81889820098877,0.15,0.0,1.0,13.1,10.0,32.0,1.35,1.0,3.0,2.9166666666666665,0.0,30.0,175.0,,,,8
117,1503960366,2016-04-16,1.3501582940419516,0.786499977111816,2.8313999176025404,81.0094976425171,0.31666666666666665,0.0,1.0,17.166666666666668,10.0,36.0,,,,6.416666666666667,0.0,42.0,385.0,,,,20
118,1503960366,2016-04-16,2.061940773328146,0.786499977111816,6.8425498008728,123.71644639968876,0.6333333333333333,0.0,1.0,26.216666666666665,10.0,87.0,,,,19.683333333333334,0.0,137.0,1181.0,,,,9
119,1503960366,2016-04-16,1.24266996383667,0.786499977111816,3.3032999038696302,74.56019783020021,0.21666666666666667,0.0,1.0,15.8,10.0,42.0,,,,7.716666666666667,0.0,63.0,463.0,,,,21
120,1503960366,2016-04-17,0.789121643702189,0.786499977111816,0.94379997253418,47.34729862213134,0.0,0.0,0.0,10.033333333333333,10.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,10
121,1503960366,2016-04-17,0.9647733052571614,0.786499977111816,2.20219993591309,57.88639831542969,0.08333333333333333,0.0,1.0,12.266666666666667,10.0,28.0,,,,1.1666666666666667,0.0,18.0,70.0,,,,22
122,1503960366,2016-04-17,1.053909969329834,0.786499977111816,2.20219993591309,63.23459815979004,0.15,0.0,1.0,13.4,10.0,28.0,1.105263157894737,1.0,2.0,1.4,0.0,16.0,84.0,,,,11
123,1503960366,2016-04-17,0.8415549755096435,0.786499977111816,0.94379997253418,50.49329853057861,0.0,0.0,0.0,10.7,10.0,12.0,,,,0.0,0.0,0.0,0.0,,,,23
124,1503960366,2016-04-17,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0
125,1503960366,2016-04-17,1.2610216299692791,0.786499977111816,2.8313999176025404,75.66129779815675,0.3,0.0,1.0,16.033333333333335,10.0,36.0,,,,4.333333333333333,0.0,39.0,260.0,,,,12
126,1503960366,2016-04-17,0.7917433102925617,0.786499977111816,0.94379997253418,47.504598617553704,0.0,0.0,0.0,10.066666666666666,10.0,12.0,1.0166666666666666,1.0,2.0,0.0,0.0,0.0,0.0,,,,1
127,1503960366,2016-04-17,1.3894832928975427,0.786499977111816,2.6740999221801802,83.36899757385257,0.38333333333333336,0.0,1.0,17.666666666666668,10.0,34.0,,,,6.7,0.0,34.0,402.0,,,,13
128,1503960366,2016-04-17,0.7864999771118163,0.786499977111816,0.786499977111816,47.18999862670898,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,2
